"val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"RC-135W","138581e5babb63cf58587a24f4b60c40203abbcf-1-d3dd278498fa6e8273e705f8d502b3f1d46cc19a","138581e5babb63cf58587a24f4b60c40203abbcf","root.record.ItemExhibitList.P3AModificationItemGroup","138581e5babb63cf58587a24f4b60c40203abbcf-1-b2b095fb676783e5056dd525f9a23207962feecf"
"TC-135W","138581e5babb63cf58587a24f4b60c40203abbcf-2-02adcbc9de469472b0ba3ef20eb49aa57d52fca1","138581e5babb63cf58587a24f4b60c40203abbcf","root.record.ItemExhibitList.P3AModificationItemGroup","138581e5babb63cf58587a24f4b60c40203abbcf-1-b2b095fb676783e5056dd525f9a23207962feecf"
"RC-135U","138581e5babb63cf58587a24f4b60c40203abbcf-0-3f2da60101aa3197ce40a0022961e5ba527f0145","138581e5babb63cf58587a24f4b60c40203abbcf","root.record.ItemExhibitList.P3AModificationItemGroup","138581e5babb63cf58587a24f4b60c40203abbcf-2-b18093df7c22ced8e54e7fcc9baf967eebb241a6"
"E-8C","18fb2893d3ce2b24938796cfc57dc175bb7434e5-0-b7467389f0bc23edfde1b41da24f1dcee42a92a6","18fb2893d3ce2b24938796cfc57dc175bb7434e5","root.record.ItemExhibitList.P3AModificationItemGroup","18fb2893d3ce2b24938796cfc57dc175bb7434e5-0-e858c15bc1cdf56898504ca79a4716bfc1af2067"
"MC-130J","190b513ccaa97cc151cd7396d679dcbaea9ff917-0-84f20dea50e7872b9b3ed2eb2471a8359d644016","190b513ccaa97cc151cd7396d679dcbaea9ff917","root.record.ItemExhibitList.P3AModificationItemGroup","190b513ccaa97cc151cd7396d679dcbaea9ff917-0-c748493a72b0921ed65dbf08d9f76de06cde34b7"
"HC-130J","190b513ccaa97cc151cd7396d679dcbaea9ff917-0-9a16a537ab2b11d4eb7963041df85215ec5782b0","190b513ccaa97cc151cd7396d679dcbaea9ff917","root.record.ItemExhibitList.P3AModificationItemGroup","190b513ccaa97cc151cd7396d679dcbaea9ff917-1-9f93d9dd9cc61865057adab75c7f32f2bd794698"
"HC-130J","190b513ccaa97cc151cd7396d679dcbaea9ff917-0-6110607c4c947bd3fb68f03dfbc5a85aa72c94c8","190b513ccaa97cc151cd7396d679dcbaea9ff917","root.record.ItemExhibitList.P3AModificationItemGroup","190b513ccaa97cc151cd7396d679dcbaea9ff917-2-dc8571cbdf88ebb8255510c4a9f6fecc5e38ea45"
"C-37A","2519b687672720bd000e0fe1fd839db6f002e359-0-4406414510115e64d54c8d8a59979c9feffd8867","2519b687672720bd000e0fe1fd839db6f002e359","root.record.ItemExhibitList.P3AModificationItemGroup","2519b687672720bd000e0fe1fd839db6f002e359-0-e292ff472fddd789ef6c2fbae1d511911fe32963"
"C-37B","2519b687672720bd000e0fe1fd839db6f002e359-1-16cc9be0e3b6fbadc0f8543d140f83b282c9828b","2519b687672720bd000e0fe1fd839db6f002e359","root.record.ItemExhibitList.P3AModificationItemGroup","2519b687672720bd000e0fe1fd839db6f002e359-0-e292ff472fddd789ef6c2fbae1d511911fe32963"
"C-37","2519b687672720bd000e0fe1fd839db6f002e359-0-59a0c9c83d4f7d2bc898c1d1ee2fede425e13c52","2519b687672720bd000e0fe1fd839db6f002e359","root.record.ItemExhibitList.P3AModificationItemGroup","2519b687672720bd000e0fe1fd839db6f002e359-1-5385ecc6a9561300188380ef2874e1826b32e9b2"
"B-1B","3109faf158ed39bf8e2fe1eb34339c1d28decae0-0-5aacc90d46e94bb6dbf51d818ba1da8dbfb995c6","3109faf158ed39bf8e2fe1eb34339c1d28decae0","root.record.ItemExhibitList.P3AModificationItemGroup","3109faf158ed39bf8e2fe1eb34339c1d28decae0-0-44455a536b6b1f4460450b6b8385890ec1261784"
"B-1B","3109faf158ed39bf8e2fe1eb34339c1d28decae0-0-1f0438c8a72877d2d30a68eb6b97d9819150308a","3109faf158ed39bf8e2fe1eb34339c1d28decae0","root.record.ItemExhibitList.P3AModificationItemGroup","3109faf158ed39bf8e2fe1eb34339c1d28decae0-1-a954f779d69b6de81a8d0e5a05183c32ed90be29"
"B-1B","3109faf158ed39bf8e2fe1eb34339c1d28decae0-0-b1b690fa4caa06efdfefa63c5a3eac51d296ad62","3109faf158ed39bf8e2fe1eb34339c1d28decae0","root.record.ItemExhibitList.P3AModificationItemGroup","3109faf158ed39bf8e2fe1eb34339c1d28decae0-2-d1f642eee15ca6070936f12569ce363fadb797f2"
"RQ-4","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-af3019e6ab95a59d5c01b87fc15295dbff907cd7","35617ec48a49a411cef9f8cfb36dfe25540efc93","root.record.ItemExhibitList.P3AModificationItemGroup","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-e7a544ebca0ca45bcd9e47946ab42931126623a2"
"RQ-4","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-718139b97f4ac6dc05171c42562b1a41a23df844","35617ec48a49a411cef9f8cfb36dfe25540efc93","root.record.ItemExhibitList.P3AModificationItemGroup","35617ec48a49a411cef9f8cfb36dfe25540efc93-1-bf23d92093f6cf1fa1ad6837d0164f927ee2e5c0"
"RQ-4","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-fcea409a9ea6d10d56c9856f41d4301cb6b20464","35617ec48a49a411cef9f8cfb36dfe25540efc93","root.record.ItemExhibitList.P3AModificationItemGroup","35617ec48a49a411cef9f8cfb36dfe25540efc93-2-28970c7e7a367659fe987999071dc413c13fbd03"
"RQ-4","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-f4105400f22e9f955a1efe18390e06a6e2388cbb","35617ec48a49a411cef9f8cfb36dfe25540efc93","root.record.ItemExhibitList.P3AModificationItemGroup","35617ec48a49a411cef9f8cfb36dfe25540efc93-3-dbc9b0520d1d1c39a25011b640d7bffb6fccb487"
"RQ-4","35617ec48a49a411cef9f8cfb36dfe25540efc93-0-83d0a8e4eaf5d62e45728807b8c79c70b69ea0c9","35617ec48a49a411cef9f8cfb36dfe25540efc93","root.record.ItemExhibitList.P3AModificationItemGroup","35617ec48a49a411cef9f8cfb36dfe25540efc93-4-b4f251720e0a0c9a999cf38e2c7e766880d85ba7"
"EC-130H","37915bb7403748a17483c9adb058fd31d24b127f-0-1cdb751af153d0af397e51b174d1bedf7cedd16a","37915bb7403748a17483c9adb058fd31d24b127f","root.record.ItemExhibitList.P3AModificationItemGroup","37915bb7403748a17483c9adb058fd31d24b127f-0-f5cb9412e96cc30167671d2f7c3df8079cc7156d"
"TC-130H","37915bb7403748a17483c9adb058fd31d24b127f-1-4bc8c3fa0e1eb409e0fc43406ef0684cababac98","37915bb7403748a17483c9adb058fd31d24b127f","root.record.ItemExhibitList.P3AModificationItemGroup","37915bb7403748a17483c9adb058fd31d24b127f-0-f5cb9412e96cc30167671d2f7c3df8079cc7156d"
"EC-130H","37915bb7403748a17483c9adb058fd31d24b127f-0-2d6d29fe35217905984806c863ddee56295665d2","37915bb7403748a17483c9adb058fd31d24b127f","root.record.ItemExhibitList.P3AModificationItemGroup","37915bb7403748a17483c9adb058fd31d24b127f-1-861cbb431e366152fb1145201e2460b834677383"
"E-3","40517bc2db7f09c730404191dfa301e1948198d8-0-4ed9e7761a07575e7e9198ff109aed253acc754d","40517bc2db7f09c730404191dfa301e1948198d8","root.record.ItemExhibitList.P3AModificationItemGroup","40517bc2db7f09c730404191dfa301e1948198d8-0-fdd41a64af04e4e79bd07afd7e84e4c7db7f99fe"
"RSTN","425e3a9634430a4fc2ae120833149a7954db0121-0-441335517e95a4d08b255d72e90dbf0b9e63f426","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P3AModificationItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-0-ef1e3fdd8fe9d2b8642c962607fd85785ca396c8"
"AN/FRR-95 (RIMS) & A/F24U-1 (SRS)","425e3a9634430a4fc2ae120833149a7954db0121-1-6af80aa7be9c2de2e6504e41098fa592ce50b5cc","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P3AModificationItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-0-ef1e3fdd8fe9d2b8642c962607fd85785ca396c8"
"N/A","425e3a9634430a4fc2ae120833149a7954db0121-0-2398ae4d492f47e0bc4ef00d69d4259c4b1ebb72","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P3AModificationItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-1-f2d2cf7bbcb96144fa3dec138b935555728240a9"
"N/A","425e3a9634430a4fc2ae120833149a7954db0121-0-bf256e39716ea05095a11d5dde4fd200df9147f5","425e3a9634430a4fc2ae120833149a7954db0121","root.record.ItemExhibitList.P3AModificationItemGroup","425e3a9634430a4fc2ae120833149a7954db0121-2-ee0ee4cca91b8f298bcb6a42c84aa8c99f7db2fd"
"T-6A","4480f67713b629be9556c836a4abd169586270ba-0-b356f7d8c8d1a74accf451c9c697f14866690961","4480f67713b629be9556c836a4abd169586270ba","root.record.ItemExhibitList.P3AModificationItemGroup","4480f67713b629be9556c836a4abd169586270ba-0-dbcb6146f279d616ca87361e7b047c2c405d47ee"
"T-6A","4480f67713b629be9556c836a4abd169586270ba-0-58eebcf59f1b415d4bdad8c76e7cc2bb6a42e405","4480f67713b629be9556c836a4abd169586270ba","root.record.ItemExhibitList.P3AModificationItemGroup","4480f67713b629be9556c836a4abd169586270ba-1-150b8a82b371d9394e53e8546643378a35bf05a6"
"B-52H","46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-dc89fa38a84767f797154c4617a23e2974a9d446","46a95bbb6a23155bfc376c4e8dc229b36ab50352","root.record.ItemExhibitList.P3AModificationItemGroup","46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-fa16a96674a81dbd45b66c62c8b2d52d1a9086c5"
"B-52H","46a95bbb6a23155bfc376c4e8dc229b36ab50352-0-237501c33a91dac103c9ec3f79a7efc23698ca24","46a95bbb6a23155bfc376c4e8dc229b36ab50352","root.record.ItemExhibitList.P3AModificationItemGroup","46a95bbb6a23155bfc376c4e8dc229b36ab50352-1-020453c14f7b8ae3747b8f9c477a1b860c540218"
"C-21A","47b74858cf72273243416e9cb5c92b59378f97aa-0-215efc5e88c337f5268104196d8730e1cb5574b7","47b74858cf72273243416e9cb5c92b59378f97aa","root.record.ItemExhibitList.P3AModificationItemGroup","47b74858cf72273243416e9cb5c92b59378f97aa-0-3b85a0a91321e93bbff6261ee8b39e8081baa4d5"
"C-32A","4be1897bceec50f2870803cbba85c165f5c02da8-0-3d2d484e3423b2111c3f812c977efc9931462689","4be1897bceec50f2870803cbba85c165f5c02da8","root.record.ItemExhibitList.P3AModificationItemGroup","4be1897bceec50f2870803cbba85c165f5c02da8-0-420c339bead11fa561e41a1a96f9b54b91341b8e"
"C-32A","4be1897bceec50f2870803cbba85c165f5c02da8-0-2c76938eafe2315159caa5fa276bc4840a991326","4be1897bceec50f2870803cbba85c165f5c02da8","root.record.ItemExhibitList.P3AModificationItemGroup","4be1897bceec50f2870803cbba85c165f5c02da8-1-50f85ac6356bb2d338e5c6e16f9e62ede6133df3"
"Cheyenne Mountain Complex","4f76c73b937db1da29cc18dbc8a271496d152cfc-0-4074bfc99788edb78388053089f965a57b1f997e","4f76c73b937db1da29cc18dbc8a271496d152cfc","root.record.ItemExhibitList.P3AModificationItemGroup","4f76c73b937db1da29cc18dbc8a271496d152cfc-0-0d2f3db0467e5bde11a2b6ccabf05383d436ca24"
"Cheyenne Mountain Complex","4f76c73b937db1da29cc18dbc8a271496d152cfc-0-9f6ae04bfd9e34ada744384fa3f48762f70a92e5","4f76c73b937db1da29cc18dbc8a271496d152cfc","root.record.ItemExhibitList.P3AModificationItemGroup","4f76c73b937db1da29cc18dbc8a271496d152cfc-1-bfd06906b45050fdbc8f72daeefc82b9df8da33d"
"VC-25A","5106aff164b4596959a837b51684c43bec1cfe01-0-93732926ae20b2d91074767ae701ece0041e0c37","5106aff164b4596959a837b51684c43bec1cfe01","root.record.ItemExhibitList.P3AModificationItemGroup","5106aff164b4596959a837b51684c43bec1cfe01-0-d832769893ec36965794fceedfae4744908e2ed7"
"VC-25A","5106aff164b4596959a837b51684c43bec1cfe01-0-879f35f921a011ecc1362c1c7d2ed9603d83ab9b","5106aff164b4596959a837b51684c43bec1cfe01","root.record.ItemExhibitList.P3AModificationItemGroup","5106aff164b4596959a837b51684c43bec1cfe01-1-ac477c7922116b7af8536d9eec2856e7111d0457"
"UH-1N Replacement Helicopter","599d93b8c86570d2c1d800271fd1939d73f3e44f-0-92093466322f33ca81bf639c186399ed6da342a0","599d93b8c86570d2c1d800271fd1939d73f3e44f","root.record.ItemExhibitList.P3AModificationItemGroup","599d93b8c86570d2c1d800271fd1939d73f3e44f-0-1172fd9a145f2a74c0d50c0aac47fea1b6cefdff"
"T-38","59ca5080402371a66cc414b0c3256627763042d8-0-1dd7b701bf74d61f30480780bfeeea6cba0eba20","59ca5080402371a66cc414b0c3256627763042d8","root.record.ItemExhibitList.P3AModificationItemGroup","59ca5080402371a66cc414b0c3256627763042d8-0-18f9ae5468a24c2faf04c6eb9b3ada138c8bab2b"
"T-38","59ca5080402371a66cc414b0c3256627763042d8-0-8fd535ef0ea78d0fe1fe2d5c1e6688b308e41837","59ca5080402371a66cc414b0c3256627763042d8","root.record.ItemExhibitList.P3AModificationItemGroup","59ca5080402371a66cc414b0c3256627763042d8-1-6233af84b3d808918e95c25fbb6642359b45dd63"
"A/MH-6M","625d2ad3cdc64589426583c6f6ec529c6e257072-0-3bc5b2826f9d2b44804177e015e610c8da616212","625d2ad3cdc64589426583c6f6ec529c6e257072","root.record.ItemExhibitList.P3AModificationItemGroup","625d2ad3cdc64589426583c6f6ec529c6e257072-5-1e277174f6464bc71c87ceecdd7059004f71784f"
"MH-60M","625d2ad3cdc64589426583c6f6ec529c6e257072-0-93597d634f63c8c61f0c4015eb3f753afca903f4","625d2ad3cdc64589426583c6f6ec529c6e257072","root.record.ItemExhibitList.P3AModificationItemGroup","625d2ad3cdc64589426583c6f6ec529c6e257072-6-25deb985f9d0c5a28cd8d4e603762281ee929dbb"
"C-40B","69855d5e8308602b8ce0bbd0924edd16f94d09ab-0-1e1dcb6bccc03114c336c4621da37188c2f4f6f9","69855d5e8308602b8ce0bbd0924edd16f94d09ab","root.record.ItemExhibitList.P3AModificationItemGroup","69855d5e8308602b8ce0bbd0924edd16f94d09ab-0-8c396e7e72e91e7a0e45099c6e7d5750cc1df4a2"
"C-40C","69855d5e8308602b8ce0bbd0924edd16f94d09ab-1-59f64d841d5faa2bec844ac3b9bd418ce72ca5cd","69855d5e8308602b8ce0bbd0924edd16f94d09ab","root.record.ItemExhibitList.P3AModificationItemGroup","69855d5e8308602b8ce0bbd0924edd16f94d09ab-0-8c396e7e72e91e7a0e45099c6e7d5750cc1df4a2"
"C-130J","6a3d52f32ba8b5ba996b2ff8feca7ed33bc2697d-0-390ca03afbdbf31d8929b78b8591e1d7867d80bb","6a3d52f32ba8b5ba996b2ff8feca7ed33bc2697d","root.record.ItemExhibitList.P3AModificationItemGroup","6a3d52f32ba8b5ba996b2ff8feca7ed33bc2697d-0-512240f6219d474df2ae2c7106f01068970c5a97"
"C-5M","7de4a1762fd1db2b0018e437330b51f66ecc9070-0-efee60e5cb5b1aa3b8a53d9c3222e777463b0ba7","7de4a1762fd1db2b0018e437330b51f66ecc9070","root.record.ItemExhibitList.P3AModificationItemGroup","7de4a1762fd1db2b0018e437330b51f66ecc9070-0-4c6604f139a1d03ec81da5d546a6256c4da05216"
"F-22","805468c357208d570b3a07ce29360236658e89a6-0-45fa46906e760d41d04c2dd3e5e18d87153210bb","805468c357208d570b3a07ce29360236658e89a6","root.record.ItemExhibitList.P3AModificationItemGroup","805468c357208d570b3a07ce29360236658e89a6-0-f44d6e8eb46dd6d827c3c9d2182fe467f38a02f0"
"E-3","9060b31e1faa3a6068e04bb7256ae46447d2d0e5-0-6b683be770586d774b1f2ac2810afd97a205daca","9060b31e1faa3a6068e04bb7256ae46447d2d0e5","root.record.ItemExhibitList.P3AModificationItemGroup","9060b31e1faa3a6068e04bb7256ae46447d2d0e5-0-28c99623f313d1fba3dc00bf4b6d1f70192a441d"
"AGM-86B","933430217c62a71969ceee991ff502efe6124595-0-60d67ada9e50915e59b9d7d21ce752e2348fc897","933430217c62a71969ceee991ff502efe6124595","root.record.ItemExhibitList.P3AModificationItemGroup","933430217c62a71969ceee991ff502efe6124595-0-29ca834d0ac95da546d209f2048d4f664f1c235e"
"AGM-86B","933430217c62a71969ceee991ff502efe6124595-0-691e64e8c56d524304378f5b36f0f02625d8651b","933430217c62a71969ceee991ff502efe6124595","root.record.ItemExhibitList.P3AModificationItemGroup","933430217c62a71969ceee991ff502efe6124595-1-9522917e57a36c1743d2bd02d909894c7f6b7b11"
"AGM-86B","933430217c62a71969ceee991ff502efe6124595-0-69a6d706ca05023c7d28044460c71b8a5f6f7e80","933430217c62a71969ceee991ff502efe6124595","root.record.ItemExhibitList.P3AModificationItemGroup","933430217c62a71969ceee991ff502efe6124595-2-2389e20f771d422da916ca6c9138a36aaf52bdff"
"KC-135","94f53968d47f6d9dc215f3fb5166093ccca001c5-0-cd00d14c2f02972b00d7610c51c23b6614fe98b4","94f53968d47f6d9dc215f3fb5166093ccca001c5","root.record.ItemExhibitList.P3AModificationItemGroup","94f53968d47f6d9dc215f3fb5166093ccca001c5-0-c04b5d5d59ef26f4a1dbfefbd75593877a1f095e"
"C-17","a27f4e07c16205278ad45a6b847404e504ab766f-0-5df3e556bfc50db1a55ce22af11048a176ce60b9","a27f4e07c16205278ad45a6b847404e504ab766f","root.record.ItemExhibitList.P3AModificationItemGroup","a27f4e07c16205278ad45a6b847404e504ab766f-0-6ea16e126ea30d8a35adcbbd775ccf8cd13668ab"
"C-17","a27f4e07c16205278ad45a6b847404e504ab766f-0-e6fda19b81b2d8565f96453c1bf47365f57c4b78","a27f4e07c16205278ad45a6b847404e504ab766f","root.record.ItemExhibitList.P3AModificationItemGroup","a27f4e07c16205278ad45a6b847404e504ab766f-1-271b67dbb0226be70575db92596e2fe2b9ab32e6"
"Joint Threat Emitter","a5da9f672ab515531807b44ff4f470c8aafa2712-0-bd97c76d4ca86716ba416585c2b5d3d12523dd80","a5da9f672ab515531807b44ff4f470c8aafa2712","root.record.ItemExhibitList.P3AModificationItemGroup","a5da9f672ab515531807b44ff4f470c8aafa2712-0-93420938ab200c62fc6e162f3c8372d1f91d2e99"
"Combat Training Range","a5da9f672ab515531807b44ff4f470c8aafa2712-0-874d86e712f7e11588c0195bc5e04b240e2f2bb5","a5da9f672ab515531807b44ff4f470c8aafa2712","root.record.ItemExhibitList.P3AModificationItemGroup","a5da9f672ab515531807b44ff4f470c8aafa2712-1-973690ed7d7495d2ffd02fc8ffbd90aeeaa62504"
"LGM-30G","ab3a643420b9d193836d5f352f9119e47fa72874-0-891ef254926cfc9b82f3a64ea26366ebfaf5fe38","ab3a643420b9d193836d5f352f9119e47fa72874","root.record.ItemExhibitList.P3AModificationItemGroup","ab3a643420b9d193836d5f352f9119e47fa72874-0-9c0b1ec0e2518acb3539228d4df42e235fd06b46"
"LGM-30G","ab3a643420b9d193836d5f352f9119e47fa72874-0-bfc274d584f758709094bf4b16fff77de2313f4c","ab3a643420b9d193836d5f352f9119e47fa72874","root.record.ItemExhibitList.P3AModificationItemGroup","ab3a643420b9d193836d5f352f9119e47fa72874-1-6e57b0eec51c21cd658c800677bb22daf2f57aec"
"LGM-30G","ab3a643420b9d193836d5f352f9119e47fa72874-0-6f392c9416dc9c770bca322e7d0467b9ee94f348","ab3a643420b9d193836d5f352f9119e47fa72874","root.record.ItemExhibitList.P3AModificationItemGroup","ab3a643420b9d193836d5f352f9119e47fa72874-2-97444902b9ca4b553b1d2c44f72bcdb4c28b872b"
"LGM-30G","ab3a643420b9d193836d5f352f9119e47fa72874-0-14e5acd46ba1ccb15f13eb058b4a9b86ca3c69d7","ab3a643420b9d193836d5f352f9119e47fa72874","root.record.ItemExhibitList.P3AModificationItemGroup","ab3a643420b9d193836d5f352f9119e47fa72874-3-3b9bf533af1072996ad704af31637d78af31fbcd"
"B-2","adb277cb015590fdd6067659b432c1ca812bd6ea-0-201f4c68b6ce60bc4ce7a852726d9f0530006dc2","adb277cb015590fdd6067659b432c1ca812bd6ea","root.record.ItemExhibitList.P3AModificationItemGroup","adb277cb015590fdd6067659b432c1ca812bd6ea-0-04045f2294b03e8dbb65985111d4772031dad7ce"
"CV-22","b4da33560d109983e2065ed33922a89383910dbb-0-ec0853418002f8740ba980887b9014c9e2a23d88","b4da33560d109983e2065ed33922a89383910dbb","root.record.ItemExhibitList.P3AModificationItemGroup","b4da33560d109983e2065ed33922a89383910dbb-0-49b9fa0689f1359f08532824e562d06d9b08a9d9"
"HH-60G","b899bbf512008b477d2766328b2a6697fb35d35b-0-aa552220992f75b28c05082c40baff19e435b10c","b899bbf512008b477d2766328b2a6697fb35d35b","root.record.ItemExhibitList.P3AModificationItemGroup","b899bbf512008b477d2766328b2a6697fb35d35b-0-1766226f98bb0b0446f11e7932a1aeaf8ba86410"
"HH-60G","b899bbf512008b477d2766328b2a6697fb35d35b-0-74b88532e5a4a229416303f124bdf9019cab703a","b899bbf512008b477d2766328b2a6697fb35d35b","root.record.ItemExhibitList.P3AModificationItemGroup","b899bbf512008b477d2766328b2a6697fb35d35b-1-471c8c95870e9e48f65b40e055548fc8f7213d18"
"HH-60G","b899bbf512008b477d2766328b2a6697fb35d35b-0-e075d6cab16d3f2500c1154d26003b06354a08e5","b899bbf512008b477d2766328b2a6697fb35d35b","root.record.ItemExhibitList.P3AModificationItemGroup","b899bbf512008b477d2766328b2a6697fb35d35b-2-607efcb6f1948ea36132cd7a549f4b479179239e"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-7ab075092731fd4842c5d4a413d06be02766ad97","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-a6946b8d97f9484d4c58d2a650d921e6db69c575"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-4bff43fbf8379b04614c52c165f490c84c80ed67","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-1-c558281fc0725bc5048b8cf6f29d8a3300233982"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-21b679276464863ec143291e5c5bd0b8f9d65bcc","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-2-1f5614937e1368c558e319477a007f7253cd20a6"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-7f6ec46677e70c8dff6c2ec8a89e11345bfbc0ad","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-3-e932c45d90021e12c91aff412cf5b381ed39f3e7"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-9993d53c968d8ee5d27081a1b4581627e469a977","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-4-b8c0dc17d53a287b784642a019b8cbb11b89b32c"
"MQ-9","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-0-008bce4a164230c04962d2f3b84b57363dfd7fa1","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7","root.record.ItemExhibitList.P3AModificationItemGroup","cd64bf846bbc4d3c1126b8d5daa4f9acd5c86fd7-5-12ac89d8a06c4884959aaf9232b75f1cbbbb422b"
"F-22","d09e7b34c05305b2386b886f8ccf1ea0195f2749-0-e946f8b65a579cc7d0147a62b34520ee8861a665","d09e7b34c05305b2386b886f8ccf1ea0195f2749","root.record.ItemExhibitList.P3AModificationItemGroup","d09e7b34c05305b2386b886f8ccf1ea0195f2749-0-c2f3f184360d17b1a8ff93243d4edc16e045f88f"
"F-22","d09e7b34c05305b2386b886f8ccf1ea0195f2749-0-152c0c9863c5139ef092ecc6afdde62869a7e4a1","d09e7b34c05305b2386b886f8ccf1ea0195f2749","root.record.ItemExhibitList.P3AModificationItemGroup","d09e7b34c05305b2386b886f8ccf1ea0195f2749-1-b346be3711466bff5ed5321dc4252f7638a71a38"
"F-22","d09e7b34c05305b2386b886f8ccf1ea0195f2749-0-5e361e1014a17b2445f2016ca82f79a0b39a4447","d09e7b34c05305b2386b886f8ccf1ea0195f2749","root.record.ItemExhibitList.P3AModificationItemGroup","d09e7b34c05305b2386b886f8ccf1ea0195f2749-2-d6b10d876e0360823e4d28a1252ae4ba0189ccfd"
"T-1A","d4dd5b4555efa6608e91c95ec2229dbf8157cbb0-0-34a799eb7322165cea875e3042954616d47edb85","d4dd5b4555efa6608e91c95ec2229dbf8157cbb0","root.record.ItemExhibitList.P3AModificationItemGroup","d4dd5b4555efa6608e91c95ec2229dbf8157cbb0-0-315e8646777e7390f7d037813f6bc00baa78e3a0"
"EC-130J","d601e67f4315aba9bc0f34a03fa0b5c6326a1f49-0-e20f8f54558b957beb3ed99dc10db1ac3c986034","d601e67f4315aba9bc0f34a03fa0b5c6326a1f49","root.record.ItemExhibitList.P3AModificationItemGroup","d601e67f4315aba9bc0f34a03fa0b5c6326a1f49-0-3f6afb605e9214362ca8a9e8f456f886e8a7b308"
"MHU-196/204","d91a877abc1cc862b9a8d683a15489bc3fdc68fc-0-758dc0636eb008c78ea2351378503f569f7c561b","d91a877abc1cc862b9a8d683a15489bc3fdc68fc","root.record.ItemExhibitList.P3AModificationItemGroup","d91a877abc1cc862b9a8d683a15489bc3fdc68fc-0-3cd70fd743be4ed4e6e06bbf6be391cc7453af4a"
"C-5B/C","dfbf9536ec77b03bef4a1fb96f0b979e1390674f-0-fcd5f6a044ba5e3549545c79e51d80dbacc198da","dfbf9536ec77b03bef4a1fb96f0b979e1390674f","root.record.ItemExhibitList.P3AModificationItemGroup","dfbf9536ec77b03bef4a1fb96f0b979e1390674f-0-a7714ee68ef9b04de1843f4ed0b6b38840562aed"
"Air Force Satellite Control Network","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4-0-667673cc7eeba48fa80e6f3c68a51a2c6d6457c9","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4","root.record.ItemExhibitList.P3AModificationItemGroup","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4-0-20cd995819c6456a347873464694dda537dc89b7"
"Air Force Satellite Control Network","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4-0-07e2439c4da9a1ebb733ff4d5ef78b343a7015be","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4","root.record.ItemExhibitList.P3AModificationItemGroup","e4b2d5ba2abeeea042a40efc2557e02325d0c5d4-1-bee3de860e71ec4d0d69928926dcd5ab754befb7"
"F-15E","eaaee2b40009797b434bdbae5cb7ce0b6348fb60-0-de6c9c6cd5b70f7fde93bed6a675dc8be17ac516","eaaee2b40009797b434bdbae5cb7ce0b6348fb60","root.record.ItemExhibitList.P3AModificationItemGroup","eaaee2b40009797b434bdbae5cb7ce0b6348fb60-0-a53bdebb659cf3bd8e03fdf11832aaddc00e7c19"
