"Month_val","Amount_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2012-08","1000","40d365317c2695995273930668a57d384a824c91-3-80b09af844cd2c6ac49265293da7a94a0683e2f0","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-1-e0f47b89d39bb9381161a117a0cb57e2d24693cc"
"2012-09","1000","40d365317c2695995273930668a57d384a824c91-4-82652083503bb664629f5dfb22c5bd892b04cf9e","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-1-e0f47b89d39bb9381161a117a0cb57e2d24693cc"
"2013-03","1000","40d365317c2695995273930668a57d384a824c91-0-db2f357925de928146cc35d95b8de4ccfb55ca0a","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-2-05a744425b3e0adaf7af748b2ded877ed6d293e4"
"2013-04","1000","40d365317c2695995273930668a57d384a824c91-1-948d885701d163c457e88a3ea7c91c2b7082cb56","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-2-05a744425b3e0adaf7af748b2ded877ed6d293e4"
"2013-05","1000","40d365317c2695995273930668a57d384a824c91-2-6a484b17c33265230df9fce06d25e37ba012fa54","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-2-05a744425b3e0adaf7af748b2ded877ed6d293e4"
"2013-06","1000","40d365317c2695995273930668a57d384a824c91-3-41c390791ac484c059f6c32cf0e09ed9e73631be","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-2-05a744425b3e0adaf7af748b2ded877ed6d293e4"
"2013-07","1000","40d365317c2695995273930668a57d384a824c91-4-ee8d20fa54ee4f91917ea0b3fcc34419879a2e77","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-2-05a744425b3e0adaf7af748b2ded877ed6d293e4"
"2011-03","1246","40d365317c2695995273930668a57d384a824c91-0-6de805242dee166e1d01da6fd4c4cb1e998609b3","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-04","635","40d365317c2695995273930668a57d384a824c91-1-ee6165ac89222a9045b7ee7c35001d8a911582f7","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-05","636","40d365317c2695995273930668a57d384a824c91-2-47bfb07f028340c0ae306fb2365b98072233a217","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-06","635","40d365317c2695995273930668a57d384a824c91-3-116fa746e6a288650ecb25574e93767cd8b82174","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-07","636","40d365317c2695995273930668a57d384a824c91-4-731cd440916565a08fbe141136a456ed9cc723d0","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-08","635","40d365317c2695995273930668a57d384a824c91-5-182620214994a22d5386e525f13634b1222b49c8","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-09","636","40d365317c2695995273930668a57d384a824c91-6-916fa9905c33e2d7a3de3215f98ae215c96b3b4f","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-10","635","40d365317c2695995273930668a57d384a824c91-7-de059f3b9094b0947374634d7881c3f3b4204a68","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-11","636","40d365317c2695995273930668a57d384a824c91-8-78c65e8b30ec1dfb7c12549c75fe2198a16f6705","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2011-12","634","40d365317c2695995273930668a57d384a824c91-9-759473c203bd0304acf3331ea65c80015e24fa13","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","40d365317c2695995273930668a57d384a824c91-0-d0dea1fbba8d83969e57bbe945628c3887995325"
"2010-12","800","a62aed55d639024b216a9c1e21867513b5b72fa9-0-8ba056b8f00089867e21d84770c010975d2e3b12","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-67a8778547184884e14ec69dcd14f38d704a3c8a"
"2011-01","800","a62aed55d639024b216a9c1e21867513b5b72fa9-1-eada87a4b808b4bcb22e1a982f23758a8d2b5deb","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-67a8778547184884e14ec69dcd14f38d704a3c8a"
"2011-02","800","a62aed55d639024b216a9c1e21867513b5b72fa9-2-4848ee81947c8c53e8834f3834d3a98a894179f2","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-67a8778547184884e14ec69dcd14f38d704a3c8a"
"2011-03","800","a62aed55d639024b216a9c1e21867513b5b72fa9-3-a1c26ecc455bf2d0aca75b6251c7ae8a877b2efe","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-67a8778547184884e14ec69dcd14f38d704a3c8a"
"2011-04","800","a62aed55d639024b216a9c1e21867513b5b72fa9-4-4db8205237c72b7a9f48539d7a03c7b192a1c127","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-67a8778547184884e14ec69dcd14f38d704a3c8a"
"2011-09","800","a62aed55d639024b216a9c1e21867513b5b72fa9-0-4b4a893afdd9c21e15d4302f6e7c90e85b364a2f","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-2fae10de7c579d65a948418d3b7d1bf58c2f87e5"
"2011-10","800","a62aed55d639024b216a9c1e21867513b5b72fa9-1-7dbcd71dab20823317e653f68331964be6746388","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-2fae10de7c579d65a948418d3b7d1bf58c2f87e5"
"2011-11","800","a62aed55d639024b216a9c1e21867513b5b72fa9-2-33f3aeb9bbc5c26269ca36a1c0fb4ec246b77c26","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-2fae10de7c579d65a948418d3b7d1bf58c2f87e5"
"2011-12","800","a62aed55d639024b216a9c1e21867513b5b72fa9-3-8f7736a8fa842bf1ffe8986d0356815faf2b5499","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-2fae10de7c579d65a948418d3b7d1bf58c2f87e5"
