"Month_val","Amount_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2011-09","399","40d365317c2695995273930668a57d384a824c91-0-df5ff6cf0e90ad6fc2a1067132da3ccb31fb58c0","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-ab14a60e1a294303cda227254a221cc074d5fdeb"
"2011-10","399","40d365317c2695995273930668a57d384a824c91-1-9085fcb67aa7b1a318507bcbdb7f7cfa24530905","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-ab14a60e1a294303cda227254a221cc074d5fdeb"
"2011-11","399","40d365317c2695995273930668a57d384a824c91-2-e1f8d59def1d67fdd61c3f85184011a0242eea8d","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-ab14a60e1a294303cda227254a221cc074d5fdeb"
"2011-12","399","40d365317c2695995273930668a57d384a824c91-3-62470403ad9aed72715740bc85a5f7ca15ae1f5f","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-ab14a60e1a294303cda227254a221cc074d5fdeb"
"2012-01","399","40d365317c2695995273930668a57d384a824c91-4-b1bbf577faf2b0360d583b414fb2c7931eb08138","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-0-ab14a60e1a294303cda227254a221cc074d5fdeb"
"2011-09","268","40d365317c2695995273930668a57d384a824c91-0-86d9de0ae52c547725ba5b0fc1b6978400c57f48","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-1-9f1060aacd58f78848473049d87131209baf405a"
"2011-10","268","40d365317c2695995273930668a57d384a824c91-1-89e1f1889c7369a35e2986c0685b07780b5b6ad5","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-1-9f1060aacd58f78848473049d87131209baf405a"
"2011-11","268","40d365317c2695995273930668a57d384a824c91-2-a1303b25c6379c8b82357362a33c9c6f179fd438","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-1-9f1060aacd58f78848473049d87131209baf405a"
"2011-12","268","40d365317c2695995273930668a57d384a824c91-3-81ffd1bcd2ab603782004825a67c1a8b5f6711c7","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-1-9f1060aacd58f78848473049d87131209baf405a"
"2012-01","268","40d365317c2695995273930668a57d384a824c91-4-67dff5566cd08ede6e77fb2f44b5969eb0f00a75","40d365317c2695995273930668a57d384a824c91","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.ComponentMonthlyDeliveryScheduleList.ComponentMonthlyDeliverySchedule","40d365317c2695995273930668a57d384a824c91-1-9f1060aacd58f78848473049d87131209baf405a"
