"Month_val","Amount_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2016-01","70","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-ffca22d272ba0e9994413d20b3c8049d6c19139e","7decf4224a630959b1809fe5ae8cec39ef0c991f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-f03a37317ef316494ffac0850458a0da1fb4b6dd"
"2016-02","70","7decf4224a630959b1809fe5ae8cec39ef0c991f-1-2a8338d8788899cd1d8ca0d1f74d0ec458af4c78","7decf4224a630959b1809fe5ae8cec39ef0c991f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-f03a37317ef316494ffac0850458a0da1fb4b6dd"
"2016-05","2","6415a3c17a14b92407bb2724ffdc21bf53f5882d-0-14eea5498f16caaa7e3c37c063ecc7bea964a70a","6415a3c17a14b92407bb2724ffdc21bf53f5882d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6415a3c17a14b92407bb2724ffdc21bf53f5882d-0-18f9a681ecdf08a7a7906eeedb97dd09a4d7260e"
"2016-02","6","6415a3c17a14b92407bb2724ffdc21bf53f5882d-0-2c2b4dd4c4caff056e925fe3590f26196d0811e5","6415a3c17a14b92407bb2724ffdc21bf53f5882d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6415a3c17a14b92407bb2724ffdc21bf53f5882d-0-d2e5a32b344ba4b30400e8f6bd1638601f9dc374"
"2014-12","70","eee116c7c43c5d47ca9932f538f97734878e24a7-0-1e08a9c7f85f41bd8f0abf65d448d822a63ea99a","eee116c7c43c5d47ca9932f538f97734878e24a7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","eee116c7c43c5d47ca9932f538f97734878e24a7-0-faf3c022b5d17416cdfb41b70f847a383314595a"
"2015-01","70","eee116c7c43c5d47ca9932f538f97734878e24a7-1-8b1cb4ef9fd7d5059c5607a79c31acb1a81bc1aa","eee116c7c43c5d47ca9932f538f97734878e24a7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","eee116c7c43c5d47ca9932f538f97734878e24a7-0-faf3c022b5d17416cdfb41b70f847a383314595a"
